None,ticker,date,adj_close
667,AAPL,2017-08-28,161.47
668,AAPL,2017-08-29,162.91
669,AAPL,2017-08-30,163.35
670,AAPL,2017-08-31,164.0
671,AAPL,2017-09-01,164.05
672,AAPL,2017-09-05,162.08
673,AAPL,2017-09-06,161.91
674,AAPL,2017-09-07,161.26
675,AAPL,2017-09-08,158.63
676,AAPL,2017-09-11,161.5
677,AAPL,2017-09-12,160.82
678,AAPL,2017-09-13,159.65
679,AAPL,2017-09-14,158.28
680,AAPL,2017-09-15,159.88
681,AAPL,2017-09-18,158.67
682,AAPL,2017-09-19,158.73
683,AAPL,2017-09-20,156.07
684,AAPL,2017-09-21,153.39
685,AAPL,2017-09-22,151.89
686,AAPL,2017-09-25,150.55
687,AAPL,2017-09-26,153.14
688,AAPL,2017-09-27,154.23
689,AAPL,2017-09-28,153.28
690,AAPL,2017-09-29,154.12
691,AAPL,2017-10-02,153.81
692,AAPL,2017-10-03,154.48
693,AAPL,2017-10-04,153.4508
694,AAPL,2017-10-05,155.39
695,AAPL,2017-10-06,155.3
696,AAPL,2017-10-09,155.84
697,AAPL,2017-10-10,155.9
698,AAPL,2017-10-11,156.55
699,AAPL,2017-10-12,156.0
700,AAPL,2017-10-13,156.99
701,AAPL,2017-10-16,159.88
702,AAPL,2017-10-17,160.47
703,AAPL,2017-10-18,159.76
704,AAPL,2017-10-19,155.98
705,AAPL,2017-10-20,156.16
706,AAPL,2017-10-23,156.17
707,AAPL,2017-10-24,157.1
708,AAPL,2017-10-25,156.405
709,AAPL,2017-10-26,157.41
710,AAPL,2017-10-27,163.05
711,AAPL,2017-10-30,166.72
712,AAPL,2017-10-31,169.04
713,AAPL,2017-11-01,166.89
714,AAPL,2017-11-02,168.11
715,AAPL,2017-11-03,172.5
716,AAPL,2017-11-06,174.25
717,AAPL,2017-11-07,174.81
718,AAPL,2017-11-09,175.88
719,AAPL,2017-11-10,174.67
720,AAPL,2017-11-13,173.97
721,AAPL,2017-11-14,171.34
722,AAPL,2017-11-15,169.08
723,AAPL,2017-11-16,171.1
724,AAPL,2017-11-17,170.15
725,AAPL,2017-11-20,169.98
726,AAPL,2017-11-21,173.14
727,AAPL,2017-11-22,174.96
728,AAPL,2017-11-24,174.97
729,AAPL,2017-11-27,174.09
730,AAPL,2017-11-28,173.07
731,AAPL,2017-11-29,169.48
732,AAPL,2017-11-30,171.85
733,AAPL,2017-12-01,171.05
734,AAPL,2017-12-04,169.8
735,AAPL,2017-12-05,169.64
736,AAPL,2017-12-06,169.01
737,AAPL,2017-12-07,169.452
738,AAPL,2017-12-08,169.37
739,AAPL,2017-12-11,172.67
740,AAPL,2017-12-12,171.7
741,AAPL,2017-12-13,172.27
742,AAPL,2017-12-14,172.22
743,AAPL,2017-12-15,173.87
744,AAPL,2017-12-18,176.42
745,AAPL,2017-12-19,174.54
746,AAPL,2017-12-20,174.35
747,AAPL,2017-12-21,175.01
748,AAPL,2017-12-22,175.01
749,AAPL,2017-12-26,170.57
750,AAPL,2017-12-27,170.6
751,AAPL,2017-12-28,171.08
752,AAPL,2017-12-29,169.23
753,MSFT,2015-01-02,43.344312280166
754,MSFT,2015-01-05,42.941087818193
755,MSFT,2015-01-06,42.315394687544
756,MSFT,2015-01-07,42.853027303509
757,MSFT,2015-01-08,44.113683092667
758,MSFT,2015-01-09,43.742901978208
759,MSFT,2015-01-12,43.195999834383
760,MSFT,2015-01-13,42.968896401777
761,MSFT,2015-01-14,42.598115287319
762,MSFT,2015-01-15,42.1578127139
763,MSFT,2015-01-16,42.86229683137
764,MSFT,2015-01-20,43.001339749292
765,MSFT,2015-01-21,42.565671939804
766,MSFT,2015-01-22,43.68728481104
767,MSFT,2015-01-23,43.733632450347
768,MSFT,2015-01-26,43.576050476702
769,MSFT,2015-01-27,39.543805856969
770,MSFT,2015-01-28,38.181185261335
771,MSFT,2015-01-29,38.941286545974
772,MSFT,2015-01-30,37.44889256028
773,MSFT,2015-02-02,38.264611012088
774,MSFT,2015-02-03,38.561235903655
775,MSFT,2015-02-04,38.78370457233
776,MSFT,2015-02-05,39.349145771879
777,MSFT,2015-02-06,39.312067660433
778,MSFT,2015-02-09,39.265720021125
779,MSFT,2015-02-10,39.4881886898
780,MSFT,2015-02-11,39.284259076848
781,MSFT,2015-02-12,39.942395555012
782,MSFT,2015-02-13,40.665418728205
783,MSFT,2015-02-17,40.683957783928
784,MSFT,2015-02-18,40.637280457421
785,MSFT,2015-02-19,40.609274061516
786,MSFT,2015-02-20,40.940683079719
787,MSFT,2015-02-23,41.216079306113
788,MSFT,2015-02-24,41.160066514305
789,MSFT,2015-02-25,41.06671186129
790,MSFT,2015-02-26,41.127392385749
791,MSFT,2015-02-27,40.936015347069
792,MSFT,2015-03-02,40.964021742973
793,MSFT,2015-03-03,40.403893824883
794,MSFT,2015-03-04,40.193845855599
795,MSFT,2015-03-05,40.245190914758
796,MSFT,2015-03-06,39.545031017145
797,MSFT,2015-03-09,40.002468816919
798,MSFT,2015-03-10,39.236960662196
799,MSFT,2015-03-11,39.190283335688
800,MSFT,2015-03-12,38.294078666745
801,MSFT,2015-03-13,38.630155417599
802,MSFT,2015-03-16,38.798193793026
803,MSFT,2015-03-17,38.924222574596
804,MSFT,2015-03-18,39.675727531366
805,MSFT,2015-03-19,39.475015027384
806,MSFT,2015-03-20,40.030475212823
807,MSFT,2015-03-23,40.00713654957
808,MSFT,2015-03-24,40.049146143426
809,MSFT,2015-03-25,38.704839140011
810,MSFT,2015-03-26,38.471452507473
811,MSFT,2015-03-27,38.247401340237
812,MSFT,2015-03-30,38.238065874936
813,MSFT,2015-03-31,37.95333418324
814,MSFT,2015-04-01,38.0140147077
815,MSFT,2015-04-02,37.612589699735
816,MSFT,2015-04-06,38.784190595073
817,MSFT,2015-04-07,38.770187397121
818,MSFT,2015-04-08,38.667497278805
819,MSFT,2015-04-09,38.723510070614
820,MSFT,2015-04-10,38.947561237849
821,MSFT,2015-04-13,38.984903099055
822,MSFT,2015-04-14,38.882212980739
823,MSFT,2015-04-15,39.44700863148
824,MSFT,2015-04-16,39.358321711115
825,MSFT,2015-04-17,38.849538852184
826,MSFT,2015-04-20,40.053813876077
827,MSFT,2015-04-21,39.801756312937
828,MSFT,2015-04-22,40.128497598489
829,MSFT,2015-04-23,40.459906616692
830,MSFT,2015-04-24,44.688872398271
831,MSFT,2015-04-27,44.838239843095
832,MSFT,2015-04-28,45.888479689513
833,MSFT,2015-04-29,45.799792769149
834,MSFT,2015-04-30,45.407703226486
835,MSFT,2015-05-01,45.421706424438
836,MSFT,2015-05-04,45.034284614426
837,MSFT,2015-05-05,44.43681483513
838,MSFT,2015-05-06,43.204533415333
839,MSFT,2015-05-07,43.596622957995
840,MSFT,2015-05-08,44.576846814653
841,MSFT,2015-05-11,44.222099133196
842,MSFT,2015-05-12,44.203428202593
843,MSFT,2015-05-13,44.460153498384
844,MSFT,2015-05-14,45.482386948898
845,MSFT,2015-05-15,45.085629673584
846,MSFT,2015-05-18,44.819568912492
847,MSFT,2015-05-19,44.707543328874
848,MSFT,2015-05-20,44.707543328874
849,MSFT,2015-05-21,44.557202703976
850,MSFT,2015-05-22,44.06859567306
851,MSFT,2015-05-26,43.777310712321
852,MSFT,2015-05-27,44.735732196042
853,MSFT,2015-05-28,44.585391571145
854,MSFT,2015-05-29,44.031010516835
855,MSFT,2015-06-01,44.378673211911
856,MSFT,2015-06-02,44.087388251172
857,MSFT,2015-06-03,44.021614227779
858,MSFT,2015-06-04,43.561196064031
859,MSFT,2015-06-05,43.354477704797
860,MSFT,2015-06-08,42.969229853497
861,MSFT,2015-06-09,42.894059541048
862,MSFT,2015-06-10,43.796103290433
863,MSFT,2015-06-11,43.63636637648
864,MSFT,2015-06-12,43.194740790843
865,MSFT,2015-06-15,42.729624482567
866,MSFT,2015-06-16,43.063192744058
867,MSFT,2015-06-17,43.194740790843
868,MSFT,2015-06-18,43.89946247005
869,MSFT,2015-06-19,43.316892548572
870,MSFT,2015-06-22,43.439044306302
871,MSFT,2015-06-23,43.138363056507
872,MSFT,2015-06-24,42.879965107464
873,MSFT,2015-06-25,42.894059541048
874,MSFT,2015-06-26,42.527604267861
875,MSFT,2015-06-29,41.691334541869
876,MSFT,2015-06-30,41.484616182635
877,MSFT,2015-07-01,41.76180670979
878,MSFT,2015-07-02,41.719523409037
879,MSFT,2015-07-06,41.710127119981
880,MSFT,2015-07-07,41.625560518476
881,MSFT,2015-07-08,41.56918278414
882,MSFT,2015-07-09,41.83227887771
883,MSFT,2015-07-10,41.916845479215
884,MSFT,2015-07-13,42.790700361431
885,MSFT,2015-07-14,42.86587067388
886,MSFT,2015-07-15,42.997418720665
887,MSFT,2015-07-16,43.843084735714
888,MSFT,2015-07-17,43.805499579489
889,MSFT,2015-07-20,44.087388251172
890,MSFT,2015-07-21,44.425654657191
891,MSFT,2015-07-22,42.790700361431
892,MSFT,2015-07-23,43.326288837629
893,MSFT,2015-07-24,43.166551923675
894,MSFT,2015-07-27,42.612170869366
895,MSFT,2015-07-28,42.60277458031
896,MSFT,2015-07-29,43.495422040638
897,MSFT,2015-07-30,44.049803094947
898,MSFT,2015-07-31,43.880669891938
899,MSFT,2015-08-03,43.984029071555
900,MSFT,2015-08-04,44.669958172649
901,MSFT,2015-08-05,44.707543328874
902,MSFT,2015-08-06,43.805499579489
903,MSFT,2015-08-07,43.918255048162
904,MSFT,2015-08-10,44.472636102471
905,MSFT,2015-08-11,43.608177509311
906,MSFT,2015-08-12,43.918255048162
907,MSFT,2015-08-13,43.908858759106
908,MSFT,2015-08-14,44.162558563621
909,MSFT,2015-08-17,44.463239813415
910,MSFT,2015-08-18,44.707543328874
911,MSFT,2015-08-19,44.083321230353
912,MSFT,2015-08-20,43.184819724907
913,MSFT,2015-08-21,40.735220883744
914,MSFT,2015-08-24,39.420571312618
915,MSFT,2015-08-25,38.276164131997
916,MSFT,2015-08-26,40.394736102733
917,MSFT,2015-08-27,41.520227462187
918,MSFT,2015-08-28,41.548601193937
919,MSFT,2015-08-31,41.160826860008
920,MSFT,2015-09-01,39.552982060789
921,MSFT,2015-09-02,41.00950029067
922,MSFT,2015-09-03,41.141911038841
923,MSFT,2015-09-04,40.300156996897
924,MSFT,2015-09-08,41.510769551603
925,MSFT,2015-09-09,40.735220883744
926,MSFT,2015-09-10,40.943294916584
927,MSFT,2015-09-11,41.122995217674
928,MSFT,2015-09-14,40.706847151993
929,MSFT,2015-09-15,41.595890746856
930,MSFT,2015-09-16,41.898543885532
931,MSFT,2015-09-17,41.851254332614
932,MSFT,2015-09-18,41.122995217674
933,MSFT,2015-09-21,41.718843584443
934,MSFT,2015-09-22,41.520227462187
935,MSFT,2015-09-23,41.491853730436
936,MSFT,2015-09-24,41.52968537277
937,MSFT,2015-09-25,41.558059104521
938,MSFT,2015-09-28,40.943294916584
939,MSFT,2015-09-29,41.085163575339
940,MSFT,2015-09-30,41.803964779696
941,MSFT,2015-10-01,42.191739113625
942,MSFT,2015-10-02,43.099698529655
943,MSFT,2015-10-05,44.102237051521
944,MSFT,2015-10-06,44.215731978524
945,MSFT,2015-10-07,44.263021531443
946,MSFT,2015-10-08,44.877785719379
947,MSFT,2015-10-09,44.556216759535
948,MSFT,2015-10-12,44.452179743115
949,MSFT,2015-10-13,44.348142726695
950,MSFT,2015-10-14,44.149526604439
951,MSFT,2015-10-15,44.461637653699
952,MSFT,2015-10-16,44.934533182881
953,MSFT,2015-10-19,45.038570199301
954,MSFT,2015-10-20,45.180438858056
955,MSFT,2015-10-21,44.641337954788
956,MSFT,2015-10-22,45.42634453323
957,MSFT,2015-10-23,50.003973255713
958,MSFT,2015-10-26,51.309164916256
959,MSFT,2015-10-27,50.779521923572
960,MSFT,2015-10-28,51.053801330497
961,MSFT,2015-10-29,50.467410874311
962,MSFT,2015-10-30,49.786441312289
963,MSFT,2015-11-02,50.353915947308
964,MSFT,2015-11-03,51.214585810419
965,MSFT,2015-11-04,51.45103357501
966,MSFT,2015-11-05,51.432117753843
967,MSFT,2015-11-06,51.94284492536
968,MSFT,2015-11-09,51.224043721003
969,MSFT,2015-11-10,50.609279533066
970,MSFT,2015-11-11,50.741690281237
971,MSFT,2015-11-12,50.429579231977
972,MSFT,2015-11-13,49.975599523962
973,MSFT,2015-11-16,50.850456252949
974,MSFT,2015-11-17,50.439037142561
975,MSFT,2015-11-18,51.276989807946
976,MSFT,2015-11-19,51.36268951236
977,MSFT,2015-11-20,51.600744246845
978,MSFT,2015-11-23,51.600744246845
979,MSFT,2015-11-24,51.657877383121
980,MSFT,2015-11-25,51.124634777876
981,MSFT,2015-11-27,51.353167322981
982,MSFT,2015-11-30,51.753099276915
983,MSFT,2015-12-01,52.58152975292
984,MSFT,2015-12-02,52.572007563541
985,MSFT,2015-12-03,51.610266436224
986,MSFT,2015-12-04,53.238560820097
987,MSFT,2015-12-07,53.143338926304
988,MSFT,2015-12-08,53.124294547545
989,MSFT,2015-12-09,52.352997207815
990,MSFT,2015-12-10,52.629140699817
991,MSFT,2015-12-11,51.476955784913
992,MSFT,2015-12-14,52.505352237885
993,MSFT,2015-12-15,52.562485374162
994,MSFT,2015-12-16,53.448048986444
995,MSFT,2015-12-17,53.03859484313
996,MSFT,2015-12-18,51.543611110568
997,MSFT,2015-12-21,52.210164367125
998,MSFT,2015-12-22,52.705318214852
999,MSFT,2015-12-23,53.152861115683
1000,MSFT,2015-12-24,53.010028274992
1001,MSFT,2015-12-28,53.276649577615
1002,MSFT,2015-12-29,53.847980940378
1003,MSFT,2015-12-30,53.619448395272
1004,MSFT,2015-12-31,52.829106676784
1005,MSFT,2016-01-04,52.181597798987
1006,MSFT,2016-01-05,52.419652533471
1007,MSFT,2016-01-06,51.467433595533
1008,MSFT,2016-01-07,49.67726199221
1009,MSFT,2016-01-08,49.82961702228
1010,MSFT,2016-01-11,49.801050454142
1011,MSFT,2016-01-12,50.258115544352
1012,MSFT,2016-01-13,49.172585955103
1013,MSFT,2016-01-14,50.572347793872
1014,MSFT,2016-01-15,48.553643645444
1015,MSFT,2016-01-19,48.144189502131
1016,MSFT,2016-01-20,48.363199857856
1017,MSFT,2016-01-21,48.068011987096
1018,MSFT,2016-01-22,49.791528264763
1019,MSFT,2016-01-25,49.315418795794
1020,MSFT,2016-01-26,49.67726199221
1021,MSFT,2016-01-27,48.77265400117
1022,MSFT,2016-01-28,49.567756814348
1023,MSFT,2016-01-29,52.457741290988
1024,MSFT,2016-02-01,52.095898094572
1025,MSFT,2016-02-02,50.467603710699
1026,MSFT,2016-02-03,49.667739802831
1027,MSFT,2016-02-04,49.515384772761
1028,MSFT,2016-02-05,47.763301926956
1029,MSFT,2016-02-08,47.049137723502
1030,MSFT,2016-02-09,46.92534926157
1031,MSFT,2016-02-10,47.334803404884
1032,MSFT,2016-02-11,47.315759026125
1033,MSFT,2016-02-12,48.087056365854
1034,MSFT,2016-02-16,48.991664356895
1035,MSFT,2016-02-17,50.267039451721
1036,MSFT,2016-02-18,50.046485863894
1037,MSFT,2016-02-19,49.691682266086
1038,MSFT,2016-02-22,50.487593039549
1039,MSFT,2016-02-23,49.077967934741
1040,MSFT,2016-02-24,49.250575090431
1041,MSFT,2016-02-25,49.960182286049
1042,MSFT,2016-02-26,49.193039371868
1043,MSFT,2016-02-29,48.790289341923
1044,MSFT,2016-03-01,50.420468034558
1045,MSFT,2016-03-02,50.775271632366
1046,MSFT,2016-03-03,50.199914446731
1047,MSFT,2016-03-04,49.893057281058
1048,MSFT,2016-03-07,48.934128638332
1049,MSFT,2016-03-08,49.528664396822
1050,MSFT,2016-03-09,50.669789481667
1051,MSFT,2016-03-10,49.912235853913
1052,MSFT,2016-03-11,50.890343069494
1053,MSFT,2016-03-14,50.986235933766
1054,MSFT,2016-03-15,51.388985963711
1055,MSFT,2016-03-16,52.117771732184
1056,MSFT,2016-03-17,52.415039611429
1057,MSFT,2016-03-18,51.293093099439
1058,MSFT,2016-03-21,51.647896697248
1059,MSFT,2016-03-22,51.84927171222
1060,MSFT,2016-03-23,51.753378847947
1061,MSFT,2016-03-24,51.983521722202
1062,MSFT,2016-03-28,51.341039531575
1063,MSFT,2016-03-29,52.462986043565
1064,MSFT,2016-03-30,52.789021782092
1065,MSFT,2016-03-31,52.961628937783
1066,MSFT,2016-04-01,53.28766467631
1067,MSFT,2016-04-04,53.153414666328
1068,MSFT,2016-04-05,52.319146747156
1069,MSFT,2016-04-06,52.856146787083
1070,MSFT,2016-04-07,52.223253882883
1071,MSFT,2016-04-08,52.184896737174
1072,MSFT,2016-04-11,52.079414586474
1073,MSFT,2016-04-12,52.405450325001
1074,MSFT,2016-04-13,53.07670037491
1075,MSFT,2016-04-14,53.086289661337
1076,MSFT,2016-04-15,53.364378967728
1077,MSFT,2016-04-18,54.141111168336
1078,MSFT,2016-04-19,54.073986163345
1079,MSFT,2016-04-20,53.306843249164
1080,MSFT,2016-04-21,53.489039691282
1081,MSFT,2016-04-22,49.653325120376
1082,MSFT,2016-04-25,49.969771572476
1083,MSFT,2016-04-26,49.327289381849
1084,MSFT,2016-04-27,48.847825060486
1085,MSFT,2016-04-28,47.850539272051
1086,MSFT,2016-04-29,47.821771412769
1087,MSFT,2016-05-02,48.531378608387
1088,MSFT,2016-05-03,47.735467834924
1089,MSFT,2016-05-04,47.821771412769
1090,MSFT,2016-05-05,47.88889641776
1091,MSFT,2016-05-06,48.320414306987
1092,MSFT,2016-05-09,48.013557141314
1093,MSFT,2016-05-10,48.924539351904
1094,MSFT,2016-05-11,48.953307211186
1095,MSFT,2016-05-12,49.39441438684
1096,MSFT,2016-05-13,48.982075070468
1097,MSFT,2016-05-16,49.701271552513
1098,MSFT,2016-05-17,48.780700055495
1099,MSFT,2016-05-18,49.070429020386
1100,MSFT,2016-05-19,48.597205044398
1101,MSFT,2016-05-20,48.886934009289
1102,MSFT,2016-05-23,48.31713371167
1103,MSFT,2016-05-24,49.823724329103
1104,MSFT,2016-05-25,50.335578833744
1105,MSFT,2016-05-26,50.113453293994
1106,MSFT,2016-05-27,50.528731477005
1107,MSFT,2016-05-31,51.185450464091
1108,MSFT,2016-06-01,51.040585981646
1109,MSFT,2016-06-02,50.683253591614
1110,MSFT,2016-06-03,50.016876972364
1111,MSFT,2016-06-06,50.345236465907
1112,MSFT,2016-06-07,50.316263569418
1113,MSFT,2016-06-08,50.25831777644
1114,MSFT,2016-06-09,49.852697225592
1115,MSFT,2016-06-10,49.71749037531
1116,MSFT,2016-06-13,48.423367665463
1117,MSFT,2016-06-14,48.123981068409
1118,MSFT,2016-06-15,47.988774218126
1119,MSFT,2016-06-16,48.664808469539
1120,MSFT,2016-06-17,48.4137100333
1121,MSFT,2016-06-20,48.355764240322
1122,MSFT,2016-06-21,49.437419042582
1123,MSFT,2016-06-22,49.244266399321
1124,MSFT,2016-06-23,50.13276855832
1125,MSFT,2016-06-24,48.123981068409
1126,MSFT,2016-06-27,46.771912565584
1127,MSFT,2016-06-28,47.747333414051
1128,MSFT,2016-06-29,48.809672951985
1129,MSFT,2016-06-30,49.418103778256
1130,MSFT,2016-07-01,49.408446146093
1131,MSFT,2016-07-05,49.418103778256
1132,MSFT,2016-07-06,49.62091405368
1133,MSFT,2016-07-07,49.62091405368
1134,MSFT,2016-07-08,50.509416212679
1135,MSFT,2016-07-11,50.789487545407
1136,MSFT,2016-07-12,51.388260739515
1137,MSFT,2016-07-13,51.677989704406
1138,MSFT,2016-07-14,51.900115244156
1139,MSFT,2016-07-15,51.861484715504
1140,MSFT,2016-07-18,52.112583151743
1141,MSFT,2016-07-19,51.272369153559
1142,MSFT,2016-07-20,53.995821423535
1143,MSFT,2016-07-21,53.889587469741
1144,MSFT,2016-07-22,54.633225146295
1145,MSFT,2016-07-25,54.787747260904
1146,MSFT,2016-07-26,54.816720157393
1147,MSFT,2016-07-27,54.2662351241
1148,MSFT,2016-07-28,54.285550388426
1149,MSFT,2016-07-29,54.739459100089
1150,MSFT,2016-08-01,54.642882778458
1151,MSFT,2016-08-02,54.642882778458
1152,MSFT,2016-08-03,55.019530432817
1153,MSFT,2016-08-04,55.425150983664
1154,MSFT,2016-08-05,55.975636016957
1155,MSFT,2016-08-08,56.072212338588
1156,MSFT,2016-08-09,56.20741918887
1157,MSFT,2016-08-10,56.033581809936
1158,MSFT,2016-08-11,56.303995510501
1159,MSFT,2016-08-12,55.956320752631
1160,MSFT,2016-08-15,56.130158131566
1161,MSFT,2016-08-16,55.821113902349
1162,MSFT,2016-08-17,55.937731828329
1163,MSFT,2016-08-18,55.976604470322
1164,MSFT,2016-08-19,55.996040791318
1165,MSFT,2016-08-22,56.04463159381
1166,MSFT,2016-08-23,56.258431124773
1167,MSFT,2016-08-24,56.316740087763
1168,MSFT,2016-08-25,56.530539618726
1169,MSFT,2016-08-26,56.39448537175
1170,MSFT,2016-08-29,56.462512495238
1171,MSFT,2016-08-30,56.258431124773
1172,MSFT,2016-08-31,55.840550223345
1173,MSFT,2016-09-01,55.966886309824
1174,MSFT,2016-09-02,56.04463159381
1175,MSFT,2016-09-06,55.98632263082
1176,MSFT,2016-09-07,56.034913433312
1177,MSFT,2016-09-08,55.81139574185
1178,MSFT,2016-09-09,54.625780161055
1179,MSFT,2016-09-12,55.442105642914
1180,MSFT,2016-09-13,54.936761297002
1181,MSFT,2016-09-14,54.674370963547
1182,MSFT,2016-09-15,55.578159889891
1183,MSFT,2016-09-16,55.636468852881
1184,MSFT,2016-09-19,55.325487716934
1185,MSFT,2016-09-20,55.208869790955
1186,MSFT,2016-09-21,56.132095038295
1187,MSFT,2016-09-22,56.190404001285
1188,MSFT,2016-09-23,55.81139574185
1189,MSFT,2016-09-26,55.296333235439
1190,MSFT,2016-09-27,56.316740087763
1191,MSFT,2016-09-28,56.39448537175
1192,MSFT,2016-09-29,55.782241260355
1193,MSFT,2016-09-30,55.976604470322
1194,MSFT,2016-10-03,55.801677581352
1195,MSFT,2016-10-04,55.626750692382
1196,MSFT,2016-10-05,56.015477112315
1197,MSFT,2016-10-06,56.112658717298
1198,MSFT,2016-10-07,56.170967680288
1199,MSFT,2016-10-10,56.404203532248
1200,MSFT,2016-10-11,55.578159889891
1201,MSFT,2016-10-12,55.500414605904
1202,MSFT,2016-10-13,55.315769556436
1203,MSFT,2016-10-14,55.801677581352
1204,MSFT,2016-10-17,55.607314371386
1205,MSFT,2016-10-18,56.034913433312
1206,MSFT,2016-10-19,55.908577346834
1207,MSFT,2016-10-20,55.636468852881
1208,MSFT,2016-10-21,57.978545532976
1209,MSFT,2016-10-24,59.280779039751
1210,MSFT,2016-10-25,59.271060879252
1211,MSFT,2016-10-26,58.921207101313
1212,MSFT,2016-10-27,58.406144594902
1213,MSFT,2016-10-28,58.18262690344
1214,MSFT,2016-10-31,58.231217705932
1215,MSFT,2016-11-01,58.114599779952
1216,MSFT,2016-11-02,57.755027841514
1217,MSFT,2016-11-03,57.541228310551
1218,MSFT,2016-11-04,57.055320285635
1219,MSFT,2016-11-07,58.717125730848
1220,MSFT,2016-11-08,58.76571653334
1221,MSFT,2016-11-09,58.47417171839
1222,MSFT,2016-11-10,57.045602125137
1223,MSFT,2016-11-11,57.356583261083
1224,MSFT,2016-11-14,56.481948816234
1225,MSFT,2016-11-15,57.589819113043
1226,MSFT,2016-11-16,58.352857314303
1227,MSFT,2016-11-17,59.321328877441
1228,MSFT,2016-11-18,59.037635187228
1229,MSFT,2016-11-21,59.53654478036
1230,MSFT,2016-11-22,59.790890847447
1231,MSFT,2016-11-23,59.086547892437
1232,MSFT,2016-11-25,59.213720925981
1233,MSFT,2016-11-28,59.291981254315
1234,MSFT,2016-11-29,59.761543224321
1235,MSFT,2016-11-30,58.949592317852
1236,MSFT,2016-12-01,57.912642967422
1237,MSFT,2016-12-02,57.961555672631
1238,MSFT,2016-12-05,58.910462153685
1239,MSFT,2016-12-06,58.646333545557
1240,MSFT,2016-12-07,60.035454373491
1241,MSFT,2016-12-08,59.683282895987
1242,MSFT,2016-12-09,60.622406835999
1243,MSFT,2016-12-12,60.818057656835
1244,MSFT,2016-12-13,61.61044348122
1245,MSFT,2016-12-14,61.316967249967
1246,MSFT,2016-12-15,61.219141839549
1247,MSFT,2016-12-16,60.945230690378
1248,MSFT,2016-12-19,62.236526107895
1249,MSFT,2016-12-20,62.158265779561
1250,MSFT,2016-12-21,62.158265779561
1251,MSFT,2016-12-22,62.168048320603
1252,MSFT,2016-12-23,61.864789548307
1253,MSFT,2016-12-27,61.903919712474
1254,MSFT,2016-12-28,61.620226022262
1255,MSFT,2016-12-29,61.532183152886
1256,MSFT,2016-12-30,60.78871003371
1257,MSFT,2017-01-03,61.219141839549
1258,MSFT,2017-01-04,60.945230690378
1259,MSFT,2017-01-05,60.945230690378
1260,MSFT,2017-01-06,61.473487906635
1261,MSFT,2017-01-09,61.277837085799
1262,MSFT,2017-01-10,61.258272003716
1263,MSFT,2017-01-11,61.815876843098
1264,MSFT,2017-01-12,61.248489462674
1265,MSFT,2017-01-13,61.33653233205
1266,MSFT,2017-01-17,61.17022913434
1267,MSFT,2017-01-18,61.140881511214
1268,MSFT,2017-01-19,60.945230690378
1269,MSFT,2017-01-20,61.375662496217
1270,MSFT,2017-01-23,61.590878399137
1271,MSFT,2017-01-24,62.138700697477
1272,MSFT,2017-01-25,62.295221354146
1273,MSFT,2017-01-26,62.872391275612
1274,MSFT,2017-01-27,64.349554972923
1275,MSFT,2017-01-30,63.713689805206
1276,MSFT,2017-01-31,63.2441278352
1277,MSFT,2017-02-01,62.197395943728
1278,MSFT,2017-02-02,61.796311761014
1279,MSFT,2017-02-03,62.295221354146
1280,MSFT,2017-02-06,62.256091189979
1281,MSFT,2017-02-07,62.050657828101
1282,MSFT,2017-02-08,61.962614958725
1283,MSFT,2017-02-09,62.666957913734
1284,MSFT,2017-02-10,62.608262667483
1285,MSFT,2017-02-13,63.312605622493
1286,MSFT,2017-02-14,63.547386607496
1287,MSFT,2017-02-15,63.508020098834
1288,MSFT,2017-02-16,63.498178471668
1289,MSFT,2017-02-17,63.596594743323
1290,MSFT,2017-02-21,63.468653590172
1291,MSFT,2017-02-22,63.340712437021
1292,MSFT,2017-02-23,63.596594743323
1293,MSFT,2017-02-24,63.596594743323
1294,MSFT,2017-02-27,63.212771283869
1295,MSFT,2017-02-28,62.966730604732
1296,MSFT,2017-03-01,63.911526812618
1297,MSFT,2017-03-02,62.996255486229
1298,MSFT,2017-03-03,63.2324545382
1299,MSFT,2017-03-06,63.252137792531
1300,MSFT,2017-03-07,63.380078945682
1301,MSFT,2017-03-08,63.960734948446
1302,MSFT,2017-03-09,63.704852642143
1303,MSFT,2017-03-10,63.901685185453
1304,MSFT,2017-03-13,63.685169387812
1305,MSFT,2017-03-14,63.389920572848
1306,MSFT,2017-03-15,63.724535896474
1307,MSFT,2017-03-16,63.616277997654
1308,MSFT,2017-03-17,63.84263542246
1309,MSFT,2017-03-20,63.901685185453
1310,MSFT,2017-03-21,63.193088029538
1311,MSFT,2017-03-22,64.000101457108
1312,MSFT,2017-03-23,63.84263542246
1313,MSFT,2017-03-24,63.95089332128
1314,MSFT,2017-03-27,64.068992847266
1315,MSFT,2017-03-28,64.25598376341
1316,MSFT,2017-03-29,64.433133052389
1317,MSFT,2017-03-30,64.66933210436
1318,MSFT,2017-03-31,64.816956511842
1319,MSFT,2017-04-03,64.511866069713
1320,MSFT,2017-04-04,64.689015358691
1321,MSFT,2017-04-05,64.521707696878
1322,MSFT,2017-04-06,64.689015358691
1323,MSFT,2017-04-07,64.639807222864
1324,MSFT,2017-04-10,64.492182815382
1325,MSFT,2017-04-11,64.442974679554
1326,MSFT,2017-04-12,64.196934000417
1327,MSFT,2017-04-13,63.921368439784
1328,MSFT,2017-04-17,64.442974679554
